"name","lat","lng","population","toBernPerHMon","toBernPerHTue","toBernPerHWed","toBernPerHThu","toBernPerHFri","toBernPerHSat","toBernPerHSun","toBernAnyDay","toZhPerHMon","toZhPerHTue","toZhPerHWed","toZhPerHThu","toZhPerHFri","toZhPerHSat","toZhPerHSun","toZhAnyDay","avDurToZh","avDurToBern"
"Seftigen",46.789816,7.539,2211,7.78947368421053,7.68421052631579,7.78947368421053,7.89473684210526,7.47368421052632,9.52631578947368,7.33333333333333,7.92731829573935,0,0,0,0,0,0,0,0,NA,31.3717948717949
"Toffen",46.859652,7.491931,2527,7.4,7.3,7.4,7.5,7.1,9.05,7.33333333333333,7.58333333333333,0,0,0,0,0,0,0,0,NA,19.3333333333333
"Uttigen",46.793716,7.579181,1940,2.68421052631579,2.63157894736842,2.52631578947368,2.57894736842105,2.36842105263158,2.36842105263158,2.42105263157895,2.51127819548872,0,0,0,0,0,0,0,0,NA,28.7159090909091
"Langnau im Emmental",46.954646,7.804451,9154,9.06900584795322,10.127485380117,10.5877192982456,10.2263157894737,13.7719298245614,11.6549707602339,10.4912280701754,10.8469507101086,0,0,0,0,0,0,0,0,NA,50.2335744424352
"Lauperswil",46.964491,7.741817,2663,8.15204678362573,8.26315789473684,8.52631578947368,9.23976608187134,9.70760233918129,11.3216374269006,9.93567251461988,9.30659983291562,0,0,0,0,0,0,0,0,NA,49.5763297444962
"Rüderswil",46.982768,7.719668,2335,2.44444444444444,2.5,2.5,2.77777777777778,2.72222222222222,3.55555555555556,3.38888888888889,2.84126984126984,0,0,0,0,0,0,0,0,NA,49.6220472440945
"Signau",46.918898,7.725592,2697,3.36842105263158,3.36842105263158,3.63157894736842,3.78947368421053,9.36842105263158,9.21052631578947,3.15789473684211,5.12781954887218,0,0,0,0,0,0,0,0,NA,41.9671428571429
"Trubschachen",46.922889,7.846683,1425,2.17647058823529,2.23529411764706,2.29411764705882,2.29411764705882,2.17647058823529,2.125,2.25,2.22163865546218,0,0,0,0,0,0,0,0,NA,42
"Heimberg",46.787108,7.605935,6667,7.78947368421053,19.6842105263158,7.78947368421053,7.89473684210526,13.9736842105263,16.0263157894737,8.15570175438596,11.6162280701754,0,0,0,0,0,0,0,0,NA,38.8718348844673
"Thun",46.758283,7.628086,43500,15.7877536979704,30.7997936016512,15.8475877192982,16.0409356725146,27.5614035087719,36.672514619883,20.0877192982456,23.2568154454764,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,1.14285714285714,91.7432432432432,46.6344858910911
"Uetendorf",46.774144,7.569395,5998,7.78947368421053,7.68421052631579,7.78947368421053,7.89473684210526,7.47368421052632,9.52631578947368,7.33333333333333,7.92731829573935,0,0,0,0,0,0,0,0,NA,35.3760683760684
"Zwieselberg",46.70912,7.609926,306,0,0,0,0,4,4,0,1.14285714285714,0,0,0,0,0,0,0,0,NA,66.25
"Lützelflüh",47.009346,7.6886,4080,2.44444444444444,2.5,2.5,2.77777777777778,2.72222222222222,3.55555555555556,3.38888888888889,2.84126984126984,0,0,0,0,0,0,0,0,NA,47.6220472440945
"Herzogenbuchsee",47.188131,7.705705,6994,2.81052631578947,4.63157894736842,4.57894736842105,2.57894736842105,6.7,8.31578947368421,3.34782608695652,4.70908793723439,2.26666666666667,2.26666666666667,2.26666666666667,2.26666666666667,2.26666666666667,2.26666666666667,2.26666666666667,2.26666666666667,65.6588235294118,41.7285714285714
"Entlebuch",46.992236,8.064562,3349,2.17647058823529,2.23529411764706,2.29411764705882,2.29411764705882,2.17647058823529,2.125,2.25,2.22163865546218,0,0,0,0,0,0,0,0,NA,64.0666666666667
"Hasle (LU)",46.98034,8.053454,1748,2,2,2,3,2,0,0,1.57142857142857,0,0,0,0,0,0,0,0,NA,63
"Schüpfheim",46.951712,8.017812,4154,2.17647058823529,2.23529411764706,2.29411764705882,2.29411764705882,2.17647058823529,2.125,2.25,2.22163865546218,0,0,0,0,0,0,0,0,NA,57
"Werthenstein",47.032165,8.122252,2044,2,2,2,3,2,0,0,1.57142857142857,0,0,0,0,0,0,0,0,NA,81
"Escholzmatt-Marbach",46.890431,7.917651,4326,2.17647058823529,2.23529411764706,2.29411764705882,2.29411764705882,2.17647058823529,2.125,2.25,2.22163865546218,0,0,0,0,0,0,0,0,NA,50
"Ebikon",47.081207,8.338521,13106,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,50.3958333333333,NA
"Kriens",47.035095,8.279177,27046,2,2,2,3,2,0,0,1.57142857142857,0,0,0,0,0,0,0,0,NA,90
"Luzern",47.050545,8.305468,81295,8.50980392156863,9.65098039215686,11.5843137254902,10.5176470588235,8.45098039215686,8.17647058823529,14.1176470588235,10.1439775910364,9.84191176470588,9.84191176470588,9.84191176470588,9.84191176470588,9.84191176470588,9.84191176470588,9.84191176470588,9.84191176470588,54.8214146178769,81.0417948717949
"Malters",47.0384,8.183056,6988,0.411764705882353,0.470588235294118,0.529411764705882,0.529411764705882,0.411764705882353,4,6,1.76470588235294,0,0,0,0,0,0,0,0,NA,80.8
"Meierskappel",47.123963,8.443542,1352,0,0,0,0,0,0,0,0,4.64802631578947,4.64802631578947,4.64802631578947,4.64802631578947,4.64802631578947,4.64802631578947,4.64802631578947,4.64802631578947,36.665203962704,NA
"Root",47.115344,8.391109,4718,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,45.5,NA
"Sursee",47.174037,8.108965,9490,1.47058823529412,1.58823529411765,1.58823529411765,1.47058823529412,1.41176470588235,1.35294117647059,1.52941176470588,1.48739495798319,0,0,0,0,0,0,0,0,NA,48.5416666666667
"Wolhusen",47.05747,8.073151,4319,4.5546218487395,4.61344537815126,4.67226890756303,5.67226890756303,4.5546218487395,6.14285714285714,8.14285714285714,5.47899159663866,0,0,0,0,0,0,0,0,NA,73.4
"Erstfeld",46.821509,8.649964,3774,0,0,0,0,0,0,0,0,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,88,NA
"Flüelen",46.902724,8.625348,1972,0,0,0,0,0,0,0,0,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,79.1759259259259,NA
"Göschenen",46.667649,8.588703,438,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,116.8125,NA
"Freienbach",47.204411,8.759882,16037,0,0,0,0,0,0,0,0,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,41.7350054525627,NA
"Wollerau",47.195724,8.71947,7048,0,0,0,0,0,0,0,0,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,9.36842105263158,39.1294983642312,NA
"Küssnacht (SZ)",47.081526,8.449491,12423,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,45,NA
"Altendorf",47.191637,8.829498,6744,0,0,0,0,0,0,0,0,24.9394736842105,24.9394736842105,24.9394736842105,24.9394736842105,24.9394736842105,24.9394736842105,24.9394736842105,24.9394736842105,44.0124066101092,NA
"Lachen",47.192383,8.852383,8480,0,0,0,0,0,0,0,0,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,46.4734195402299,NA
"Reichenburg",47.169179,8.975462,3418,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,60.0224719101124,NA
"Schübelbach",47.172673,8.928746,9016,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,58.0224719101124,NA
"Wangen (SZ)",47.194914,8.888436,4884,0,0,0,0,0,0,0,0,8.26315789473684,8.26315789473684,8.26315789473684,8.26315789473684,8.26315789473684,8.26315789473684,8.26315789473684,8.26315789473684,45.3787375415282,NA
"Arth",47.064455,8.523867,11597,0,0,0,0,0,0,0,0,3.44642857142857,3.44642857142857,3.44642857142857,3.44642857142857,3.44642857142857,3.44642857142857,3.44642857142857,3.44642857142857,54.3843137254902,NA
"Ingenbohl",47.000758,8.615023,8695,0,0,0,0,0,0,0,0,2.92857142857143,2.92857142857143,2.92857142857143,2.92857142857143,2.92857142857143,2.92857142857143,2.92857142857143,2.92857142857143,68.5,NA
"Schwyz",47.021185,8.65356,14856,0,0,0,0,0,0,0,0,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,64,NA
"Steinen",47.050055,8.610829,3312,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,60,NA
"Glarus Nord",47.106669,9.079663,17797,0,0,0,0,0,0,0,0,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,53.65,NA
"Glarus Süd",46.918509,9.092778,9661,0,0,0,0,0,0,0,0,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,90.4,NA
"Glarus",47.042212,9.067404,12570,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,69.8214285714286,NA
"Baar",47.195198,8.525399,23561,0,0,0,0,0,0,0,0,4.72105263157895,4.72105263157895,4.72105263157895,4.72105263157895,4.72105263157895,4.72105263157895,4.72105263157895,4.72105263157895,31.4480240549828,NA
"Cham",47.182376,8.461104,15954,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,32.7142857142857,NA
"Steinhausen",47.197508,8.486014,9543,0,0,0,0,0,0,0,0,6.73684210526316,6.73684210526316,6.73684210526316,6.73684210526316,6.73684210526316,6.73684210526316,6.73684210526316,6.73684210526316,44.7804763357226,NA
"Zug",47.16799,8.517365,29256,0,0,0,0,0,0,0,0,15.230615755074,15.230615755074,15.230615755074,15.230615755074,15.230615755074,15.230615755074,15.230615755074,15.230615755074,37.8365766469313,NA
"Romont (FR)",46.698611,6.923026,5193,2.78947368421053,2.61111111111111,2.66666666666667,2.83333333333333,2.11111111111111,3.10526315789474,3.61111111111111,2.81829573934837,0,0,0,0,0,0,0,0,NA,43.6785714285714
"Bulle",46.619097,7.058115,21991,1.15384615384615,1.15384615384615,1.15384615384615,1.15384615384615,1.15384615384615,1.15384615384615,1.07692307692308,1.14285714285714,0,0,0,0,0,0,0,0,NA,61
"Granges-Paccot",46.823973,7.144193,3358,26.0362573099415,19.8304093567251,21.8801169590643,23.6900584795322,12.4766081871345,18.953216374269,11.8433918128655,19.2442940685046,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,1.70588235294118,89.4651162790698,29.8250822996622
"Galmiz",46.949381,7.158597,645,0,0,0,0,1,1,0,0.285714285714286,0,0,0,0,0,0,0,0,NA,34
"Kerzers",46.976132,7.197283,4848,9.02777777777778,10.0277777777778,9.02777777777778,9.63888888888889,9.32222222222222,9.3969298245614,5.25833333333333,8.81424394319131,0,0,0,0,0,0,0,0,NA,24.9216489874638
"Muntelier",46.938625,7.130587,955,0,0,0,0,1,1,0,0.285714285714286,0,0,0,0,0,0,0,0,NA,49
"Murten",46.928408,7.116332,6638,0,0,0,0,2,2,0,0.571428571428571,0,0,0,0,0,0,0,0,NA,44
"Ried bei Kerzers",46.966267,7.174965,1095,0,0,0,0,1,1,0,0.285714285714286,0,0,0,0,0,0,0,0,NA,30
"Bas-Vully",46.963181,7.105089,2120,0,0,0,0,1,1,0,0.285714285714286,0,0,0,0,0,0,0,0,NA,51
"Düdingen",46.849747,7.190444,7794,8.85,3.15,9.9,7.3,6.3,3.8,2.8,6.01428571428571,0,0,0,0,0,0,0,0,NA,25.3782051282051
"Schmitten (FR)",46.856056,7.247401,4040,7.75,8.85526315789474,10.3026315789474,12.0131578947368,3.63157894736842,2.89473684210526,9.33333333333333,7.82581453634085,0,0,0,0,0,0,0,0,NA,24.5136363636364
"Wünnewil-Flamatt",46.874346,7.278729,5455,4,4.3,5.55,5.9,2.55,2.75,4.04166666666667,4.15595238095238,0,0,0,0,0,0,0,0,NA,22.761744966443
"Oensingen",47.28749,7.711047,6203,0,0,0,0,0,0,0,0,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,53.52,NA
"Kienberg",47.459138,8.918297,521,0,0,0,0,0,0,0,0,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,46,NA
"Biberist",47.181061,7.562609,8223,2.52631578947368,2.52631578947368,2.52631578947368,2.52631578947368,6.52631578947368,6,2,3.5187969924812,0,0,0,0,0,0,0,0,NA,45.2208333333333
"Lohn-Ammannsegg",47.171087,7.526753,2706,2.52631578947368,2.52631578947368,2.52631578947368,2.52631578947368,6.52631578947368,6,2,3.5187969924812,0,0,0,0,0,0,0,0,NA,40.0208333333333
"Grenchen",47.196871,7.396579,16741,0,0,0,0,0,0,0,0,2.78947368421053,2.78947368421053,2.78947368421053,2.78947368421053,2.78947368421053,2.78947368421053,2.78947368421053,2.78947368421053,74.6590909090909,NA
"Däniken",47.354865,7.981179,2769,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,60,NA
"Dulliken",47.353718,7.942468,4897,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,62,NA
"Olten",47.349657,7.903787,17833,12.75608875129,11.8694444444444,12.0571207430341,10.7427760577915,8.76111111111111,13.6528250773994,15.3223891730605,12.1659650511616,11.7937564499484,11.7937564499484,11.7937564499484,11.7937564499484,11.7937564499484,11.7937564499484,11.7937564499484,11.7937564499484,46.5404218881911,41.0848351018796
"Schönenwerd",47.372156,8.005442,4873,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,58,NA
"Solothurn",47.208136,7.538405,16721,2.52631578947368,5.52631578947368,2.52631578947368,2.52631578947368,7.52631578947368,8.5,2,4.44736842105263,4.88888888888889,4.88888888888889,4.88888888888889,4.88888888888889,4.88888888888889,4.88888888888889,4.88888888888889,4.88888888888889,63.6538461538462,50.1840277777778
"Basel",47.558108,7.587826,169916,8.99062971342383,8.54675716440422,9.55718056453351,8.50516052574876,10.543837535014,11.0368724412842,12.374358076564,9.9363994315675,18.9302776171197,18.9302776171197,18.9302776171197,18.9302776171197,18.9302776171197,18.9302776171197,18.9302776171197,18.9302776171197,68.1541199120159,68.6051879858054
"Schönenbuch",47.537212,7.502035,1374,0,0,0,0,0,0,0,0,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,80,NA
"Liestal",47.483972,7.734778,14079,2.05882352941176,2.23529411764706,2.05882352941176,1.88235294117647,2.35294117647059,4.11764705882353,4.17647058823529,2.69747899159664,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,59.1570247933884,58.020979020979
"Sissach",47.463477,7.812564,6624,5,6,5,4,5,4,4,4.71428571428571,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,2.17647058823529,52.1570247933884,54
"Bargen (SH)",47.794284,8.592083,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,NA
"Neuhausen am Rheinfall",47.678596,8.59841,10316,0,0,0,0,0,0,0,0,4.36842105263158,4.36842105263158,4.36842105263158,4.36842105263158,4.36842105263158,4.36842105263158,4.36842105263158,4.36842105263158,50.6588541666667,NA
"Schaffhausen",47.696049,8.634513,35948,0,0,0,0,0,0,0,0,10.5216503267974,10.5216503267974,10.5216503267974,10.5216503267974,10.5216503267974,10.5216503267974,10.5216503267974,10.5216503267974,49.48013136289,NA
"Ramsen",47.706842,8.811546,1371,0,0,0,0,0,0,0,0,1.42857142857143,1.42857142857143,1.42857142857143,1.42857142857143,1.42857142857143,1.42857142857143,1.42857142857143,1.42857142857143,51,NA
"St. Gallen",47.425059,9.376588,75538,2.35714285714286,2.21428571428571,2.14285714285714,2.28571428571429,1.42857142857143,3.64285714285714,3.78571428571429,2.55102040816327,8.65204678362573,8.65204678362573,8.65204678362573,8.65204678362573,8.65204678362573,8.65204678362573,8.65204678362573,8.65204678362573,74.0284450442345,134.209302325581
"Rorschach",47.47763,9.501998,9214,0,0,0,0,0,0,0,0,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,90,NA
"St. Margrethen",47.451028,9.641025,5792,0,0,0,0,0,0,0,0,5.01212121212121,5.01212121212121,5.01212121212121,5.01212121212121,5.01212121212121,5.01212121212121,5.01212121212121,5.01212121212121,103.780952380952,NA
"Widnau",47.405343,9.635629,9329,0,0,0,0,0,0,0,0,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,104,NA
"Altstätten",47.378347,9.541277,11358,0,0,0,0,0,0,0,0,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,110,NA
"Rüthi (SG)",47.293517,9.536892,2256,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,96,NA
"Buchs (SG)",47.169949,9.476453,12414,0,0,0,0,0,0,0,0,3.46666666666667,3.46666666666667,3.46666666666667,3.46666666666667,3.46666666666667,3.46666666666667,3.46666666666667,3.46666666666667,97,NA
"Bad Ragaz",47.002528,9.501644,5739,0,0,0,0,0,0,0,0,3.9375,3.9375,3.9375,3.9375,3.9375,3.9375,3.9375,3.9375,114.822784810127,NA
"Flums",47.093967,9.343589,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,NA
"Quarten",47.107202,9.240747,2846,0,0,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,70.6451612903226,NA
"Sargans",47.048264,9.4402,6026,0,0,0,0,0,0,0,0,7.33189033189033,7.33189033189033,7.33189033189033,7.33189033189033,7.33189033189033,7.33189033189033,7.33189033189033,7.33189033189033,91.8248780487805,NA
"Walenstadt",47.123646,9.314992,5520,0,0,0,0,0,0,0,0,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,2.58823529411765,62.8034825870647,NA
"Schänis",47.159176,9.046679,3762,0,0,0,0,0,0,0,0,20.531153250774,20.531153250774,20.531153250774,20.531153250774,20.531153250774,20.531153250774,20.531153250774,20.531153250774,59.7980981710709,NA
"Rapperswil-Jona",47.229828,8.859651,26875,0,0,0,0,0,0,0,0,6.21052631578947,6.21052631578947,6.21052631578947,6.21052631578947,6.21052631578947,6.21052631578947,6.21052631578947,6.21052631578947,39.8802083333333,NA
"Flawil",47.414613,9.186149,10368,2,2,2,2,2,4,6,2.85714285714286,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,61.218137254902,136
"Uzwil",47.437051,9.13332,12781,2,2,2,2,2,4,6,2.85714285714286,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,59.4224137931034,130
"Wil (SG)",47.463169,9.051186,23667,2,2,2,2,2,4,6,2.85714285714286,6.57565789473684,6.57565789473684,6.57565789473684,6.57565789473684,6.57565789473684,6.57565789473684,6.57565789473684,6.57565789473684,51.4493464052288,121
"Gossau (SG)",47.42534,9.259042,18005,2,2,2,2,2,4,6,2.85714285714286,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,67.4634146341463,142
"Chur",46.855515,9.525407,34652,0,0,0,0,0,0,0,0,6.81512605042017,6.81512605042017,6.81512605042017,6.81512605042017,6.81512605042017,6.81512605042017,6.81512605042017,6.81512605042017,104.717012566248,NA
"Maienfeld",47.007729,9.530923,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,NA
"Landquart",46.961372,9.560341,8822,0,0,0,0,0,0,0,0,6.3109243697479,6.3109243697479,6.3109243697479,6.3109243697479,6.3109243697479,6.3109243697479,6.3109243697479,6.3109243697479,120.377073906486,NA
"Aarau",47.392715,8.044445,20710,6.13333333333333,5.33333333333333,4.4,5.4,5.4,2.6,4.6,4.83809523809524,11.5459893048128,11.5459893048128,11.5459893048128,11.5459893048128,11.5459893048128,11.5459893048128,11.5459893048128,11.5459893048128,36.671823943788,42
"Baden",47.473683,8.308682,19012,1.2,1.33333333333333,1.4,1.4,1.4,1.6,1.6,1.41904761904762,18.6114236999147,18.6114236999147,18.6114236999147,18.6114236999147,18.6114236999147,18.6114236999147,18.6114236999147,18.6114236999147,30.8725338106603,64
"Killwangen",47.431555,8.351877,1960,0,0,0,0,0,0,0,0,9.36363636363636,9.36363636363636,9.36363636363636,9.36363636363636,9.36363636363636,9.36363636363636,9.36363636363636,9.36363636363636,19.6642402183803,NA
"Mägenwil",47.412226,8.230193,2083,0,0,0,0,0,0,0,0,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,31.365,NA
"Mellingen",47.419513,8.274659,5343,0,0,0,0,0,0,0,0,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,2.27777777777778,27.0429292929293,NA
"Neuenhof",47.446987,8.32735,8819,0,0,0,0,0,0,0,0,8.45454545454546,8.45454545454546,8.45454545454546,8.45454545454546,8.45454545454546,8.45454545454546,8.45454545454546,8.45454545454546,24.9691689008043,NA
"Turgi",47.493159,8.251889,2988,2,2,2,2,2,1,1,1.71428571428571,5.62121212121212,5.62121212121212,5.62121212121212,5.62121212121212,5.62121212121212,5.62121212121212,5.62121212121212,5.62121212121212,36.1296505221179,59
"Wettingen",47.467866,8.322085,20298,0,0,0,0,0,0,0,0,6.2488038277512,6.2488038277512,6.2488038277512,6.2488038277512,6.2488038277512,6.2488038277512,6.2488038277512,6.2488038277512,28.9213696612666,NA
"Würenlingen",47.532088,8.256962,4577,0,0,0,0,0,0,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,37,NA
"Würenlos",47.442026,8.361638,6200,0,0,0,0,0,0,0,0,2.15789473684211,2.15789473684211,2.15789473684211,2.15789473684211,2.15789473684211,2.15789473684211,2.15789473684211,2.15789473684211,32.9310344827586,NA
"Wohlen (AG)",47.350495,8.278691,15600,0,0,0,0,0,0,0,0,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,38.8181818181818,NA
"Brugg",47.482463,8.208566,11200,1.2,1.33333333333333,1.4,1.4,1.4,1.6,1.6,1.41904761904762,14.7906432748538,14.7906432748538,14.7906432748538,14.7906432748538,14.7906432748538,14.7906432748538,14.7906432748538,14.7906432748538,37.7642600514395,54
"Lupfig",47.439663,8.205604,2296,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,42,NA
"Frick",47.507508,8.020307,5284,0,0,0,0,0,0,0,0,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,45.5264705882353,NA
"Dintikon",47.363643,8.227791,2168,0,0,0,0,0,0,0,0,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,35.8181818181818,NA
"Hendschiken",47.385482,8.217434,1163,0,0,0,0,0,0,0,0,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,0.692307692307692,32.8181818181818,NA
"Holderbank (AG)",47.427089,8.168665,1148,0,0,0,0,0,0,0,0,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,0.882352941176471,47.4210526315789,NA
"Niederlenz",47.401922,8.175836,4546,0,0,0,0,0,0,0,0,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,33.4390774586597,NA
"Othmarsingen",47.402348,8.21629,2697,0,0,0,0,0,0,0,0,2.23232323232323,2.23232323232323,2.23232323232323,2.23232323232323,2.23232323232323,2.23232323232323,2.23232323232323,2.23232323232323,37.4023266022827,NA
"Rupperswil",47.402728,8.127448,5144,0,0,0,0,0,0,0,0,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,48.7767857142857,NA
"Staufen",47.379984,8.166527,2937,4,4,3,4,4,1,3,3.28571428571429,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,32.4285714285714,54
"Boswil",47.300436,8.31375,2780,0,0,0,0,0,0,0,0,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,44.7272727272727,NA
"Muri (AG)",47.273613,8.340487,7591,0,0,0,0,0,0,0,0,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,47.7272727272727,NA
"Rheinfelden",47.554386,7.792291,13105,0,0,0,0,0,0,0,0,7.10526315789474,7.10526315789474,7.10526315789474,7.10526315789474,7.10526315789474,7.10526315789474,7.10526315789474,7.10526315789474,60.1058823529412,NA
"Stein (AG)",47.545121,7.954004,3136,0,0,0,0,0,0,0,0,3.68421052631579,3.68421052631579,3.68421052631579,3.68421052631579,3.68421052631579,3.68421052631579,3.68421052631579,3.68421052631579,49.1460674157303,NA
"Zofingen",47.288491,7.945826,11487,2.41176470588235,2.52941176470588,2.52941176470588,2.41176470588235,2.35294117647059,2.35294117647059,1.52941176470588,2.30252100840336,0,0,0,0,0,0,0,0,41,31.8085106382979
"Döttingen",47.573967,8.256852,3799,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,41,NA
"Klingnau",47.581005,8.250009,3312,0,0,0,0,0,0,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,44,NA
"Koblenz",47.60886,8.238753,1628,0,0,0,0,0,0,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,47,NA
"Schneisingen",47.519687,8.36277,1336,0,0,0,0,0,0,0,0,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,2.77777777777778,34.8255813953488,NA
"Romanshorn",47.565445,9.377604,10753,2.5,2.6875,2.5625,2.6875,2.4375,3.5,3.6875,2.86607142857143,4.58823529411765,4.58823529411765,4.58823529411765,4.58823529411765,4.58823529411765,4.58823529411765,4.58823529411765,4.58823529411765,69.1960784313726,137.479166666667
"Amriswil",47.550023,9.298122,13113,2.5,2.6875,2.5625,2.6875,2.4375,3.5,3.6875,2.86607142857143,2.70588235294118,2.70588235294118,2.70588235294118,2.70588235294118,2.70588235294118,2.70588235294118,2.70588235294118,2.70588235294118,67.4615384615385,131.479166666667
"Sulgen",47.545265,9.181648,3708,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,53,NA
"Aadorf",47.491578,8.902953,8794,0,0,0,0,0,0,0,0,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,43,NA
"Felben-Wellhausen",47.575645,8.939863,2691,0,0,0,0,0,0,0,0,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,60,NA
